left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 307.66342  302.74576 1468.4034 ],[ 301.92444  385.29205 1398.0302 ],[ 319.8924   208.20415 1510.222  ],[ 396.59103  421.37918 1282.9421 ],[ 392.29114  443.42874 1251.4817 ],[ 204.9402   306.17203 1397.3038 ],[ 153.85669  211.37407 1387.5679 ],[ 143.55385  192.25462 1385.6207 ],[ 347.0064  735.3059 1395.7606],[ 256.5291   394.84283 1390.9989 ]
[ 309.74295  303.144   1468.3217 ],[ 304.56815  385.77118 1397.6127 ],[ 321.698    208.67542 1511.0336 ],[ 405.3882   423.61075 1281.584  ],[ 403.21533  446.09152 1249.347  ],[ 205.66934  305.07578 1397.7694 ],[ 155.81598  209.6131  1386.1897 ],[ 145.7452   190.32884 1383.8738 ],[ 349.24542  735.3653  1396.7324 ],[ 259.44287  394.18134 1392.2412 ]
[ 311.2213   303.57544 1468.2706 ],[ 305.9159  386.2985 1398.3585],[ 323.46802  209.23265 1511.3878 ],[ 412.60168  427.4316  1284.4258 ],[ 412.1205   450.41858 1252.8633 ],[ 205.35876  303.55325 1395.6226 ],[ 170.20235  201.71065 1382.4062 ],[ 163.09024  181.108   1379.763  ],[ 350.21277  735.6176  1396.5991 ],[ 261.13733  393.9583  1392.5447 ]
[ 311.96338  304.0136  1468.193  ],[ 305.94272  386.7936  1399.1973 ],[ 324.5822   209.80013 1511.534  ],[ 414.13593  430.5374  1284.7543 ],[ 413.93854  453.69727 1253.509  ],[ 200.21608  300.17313 1384.7208 ],[ 182.64105  193.02693 1358.6731 ],[ 179.04488  171.1028  1353.4635 ],[ 350.98618  735.8965  1396.2517 ],[ 260.49673  394.16748 1392.5405 ]
[ 312.493    304.39005 1468.0735 ],[ 305.7279   387.20367 1399.8893 ],[ 325.4026  210.29   1511.577 ],[ 411.42276  429.22507 1274.3824 ],[ 410.54865  451.9491  1241.2097 ],[ 198.74687  297.98767 1380.1736 ],[ 197.3411   190.28558 1328.5234 ],[ 197.04669  167.73235 1318.1934 ],[ 351.42596  736.0256  1395.8811 ],[ 259.7438   394.21097 1392.726  ]
[ 313.1149   304.57104 1467.9901 ],[ 305.373    387.33228 1399.8417 ],[ 326.31223  210.56964 1511.5886 ],[ 408.8374  427.4313 1270.5425],[ 407.37952  449.8522  1236.642  ],[ 203.60834  298.57928 1387.5028 ],[ 215.37302  195.2205  1310.5724 ],[ 217.89366  173.07533 1295.1863 ],[ 351.66193  735.13214 1395.7207 ],[ 259.16873  393.44598 1393.2781 ]
[ 313.09567  304.23785 1467.7214 ],[ 304.7507   387.02936 1401.0778 ],[ 326.80875  210.59767 1511.5074 ],[ 409.3117  428.1777 1269.442 ],[ 407.94043  450.67416 1235.6176 ],[ 239.59856  202.73509 1236.7314 ],[ 286.5576    93.53891 1253.2063 ],[ 295.80164   72.04328 1256.5012 ],[ 351.7779  731.9723 1395.7577],[ 258.64505  391.24335 1395.5195 ]
[ 312.93613  303.51984 1467.394  ],[ 304.17896  386.41888 1404.3108 ],[ 327.1059  210.5639 1511.3632],[ 410.10388  429.5677  1268.947  ],[ 408.88538  452.35626 1235.8795 ],[ 194.78094  198.80016 1260.1194 ],[ 302.95346  153.49892 1216.9563 ],[ 325.51538  144.05031 1208.3237 ],[ 352.05426  727.3913  1395.7145 ],[ 258.02344  387.78384 1398.9127 ]
[ 312.89825  302.68594 1467.4081 ],[ 304.1189  385.6711 1407.7465],[ 327.5166   210.53651 1511.2794 ],[ 410.8197   429.79245 1269.6233 ],[ 409.7589   452.89563 1237.6692 ],[ 312.2264  147.3058 1293.1494],[ 397.3365     76.303535 1143.1353  ],[ 438.92245    41.610825 1081.8152  ],[ 349.95673  731.45056 1396.0889 ],[ 259.18015  389.1283  1400.9523 ]
[ 312.9137   301.82962 1467.4972 ],[ 304.35028  384.8304  1408.7604 ],[ 327.97897  210.4969  1511.2124 ],[ 411.76294  430.04395 1268.5919 ],[ 410.90796  453.14078 1236.3904 ],[ 261.7006   312.68103 1508.6226 ],[ 261.7006  411.6425 1508.6226],[ 261.7006   452.09613 1508.6226 ],[ 349.96643  730.0018  1396.4227 ],[ 259.86487  389.44888 1400.5469 ]
