left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 404.90298  330.4077  1788.6229 ],[ 404.80618  387.5903  1731.5988 ],[ 407.75912  258.0889  1847.2384 ],[ 488.41815  341.34827 1561.4854 ],[ 487.9666   341.32257 1519.1692 ],[ 340.98932  330.85706 1732.5011 ],[ 358.80478  293.23608 1550.5027 ],[ 362.8818  284.6266 1514.103 ],[ 438.3188   648.69714 1702.8423 ],[ 372.81418  398.81625 1715.0114 ]
[ 404.70303  330.2766  1793.2415 ],[ 404.75223  387.0207  1733.27   ],[ 407.75058  258.54688 1849.243  ],[ 480.77368  329.20694 1543.1157 ],[ 478.72623  326.35614 1503.2725 ],[ 336.9427  321.9694 1709.0718],[ 347.92554  278.24088 1532.4503 ],[ 350.43307  268.25708 1497.126  ],[ 439.45392  677.3222  1463.1163 ],[ 372.83936  398.94797 1715.8047 ]
[ 402.36932  329.73297 1802.5715 ],[ 403.96808  386.0375  1740.3152 ],[ 407.0277  258.7117 1855.3358],[ 478.86462  319.85147 1502.426  ],[ 479.7669  315.8794 1461.4216],[ 327.19122  307.6224  1718.378  ],[ 330.58746  268.8794  1530.8352 ],[ 331.36908  259.96304 1493.3267 ],[ 442.16693  677.2521  1466.5623 ],[ 372.7158  398.9934 1718.1857]
[ 400.3496   329.07944 1807.4751 ],[ 403.24536  385.1959  1746.3403 ],[ 406.341    258.67953 1860.8108 ],[ 459.1256  312.1059 1462.8353],[ 454.39746  309.07883 1424.8059 ],[ 317.82687  303.75604 1702.0662 ],[ 316.76434  261.11298 1519.2706 ],[ 316.52042  251.32265 1482.7115 ],[ 441.9118   675.39484 1455.5277 ],[ 372.57916  399.00925 1720.892  ]
[ 399.8781   328.39465 1808.2517 ],[ 402.9267   384.47293 1749.6962 ],[ 406.01306  258.53937 1865.6412 ],[ 446.53836  302.99265 1504.5093 ],[ 439.8929   298.31284 1469.8359 ],[ 322.18967  308.678   1746.3499 ],[ 299.8657   271.82266 1565.908  ],[ 294.76895  263.4083  1529.8196 ],[ 442.3011   672.61426 1439.7214 ],[ 372.42828  399.08572 1723.6044 ]
[ 400.01807  327.75775 1808.3562 ],[ 402.82324  383.7793  1751.6628 ],[ 405.88153  258.41476 1869.1991 ],[ 435.19037  294.79367 1528.8861 ],[ 425.73764  286.81177 1502.0337 ],[ 321.68616  316.1126  1775.5021 ],[ 290.54556  272.66528 1615.9757 ],[ 283.56482  262.92572 1584.0704 ],[ 442.27878  673.54254 1450.9739 ],[ 372.13718  399.0685  1728.099  ]
[ 400.98587  327.1114  1807.5206 ],[ 402.94305  383.09378 1752.8647 ],[ 405.99747  258.30804 1871.4756 ],[ 430.76245  292.3779  1560.5546 ],[ 420.57483  283.65863 1537.4568 ],[ 326.0315   312.10153 1805.5195 ],[ 283.13452  276.54303 1652.5258 ],[ 273.58398  268.6263  1621.927  ],[ 443.98373  673.355   1454.6011 ],[ 372.27667  399.03476 1728.1691 ]
[ 403.08063  326.6101  1803.7982 ],[ 403.62735  382.62396 1753.303  ],[ 406.49634  258.2314  1871.0966 ],[ 429.50272  292.771   1573.2236 ],[ 418.87445  283.43588 1551.9131 ],[ 307.91544  316.06772 1753.6576 ],[ 256.43274  267.10675 1645.6283 ],[ 245.3143   256.53293 1624.0225 ],[ 448.01     672.88477 1446.8693 ],[ 372.8165   399.00085 1728.1892 ]
[ 405.15845  326.2296  1801.0315 ],[ 405.24774  382.16602 1753.0377 ],[ 407.84357  258.1693  1870.3955 ],[ 428.4707  296.0171 1582.3617],[ 417.42432  287.2187  1562.0083 ],[ 300.34637  303.04172 1749.7673 ],[ 235.19528  264.0531  1669.497  ],[ 221.40598  255.80112 1653.4429 ],[ 452.41992  671.7046  1434.7268 ],[ 374.0935   398.61685 1729.254  ]
[ 406.3921   325.21014 1800.3839 ],[ 406.74954  380.95645 1753.3573 ],[ 409.0255   257.13806 1870.3308 ],[ 423.92975  298.97403 1584.9756 ],[ 411.40823  290.89    1566.8022 ],[ 297.95047  300.4157  1783.1593 ],[ 227.26553  271.3236  1705.2693 ],[ 212.34653  265.18335 1689.6913 ],[ 456.04895  672.40265 1437.2618 ],[ 375.40176  397.96762 1730.547  ]
[ 407.3673   324.26544 1800.3726 ],[ 408.09204  381.0504  1752.7406 ],[ 409.6969   255.86792 1870.4886 ],[ 419.72223  306.85306 1582.5255 ],[ 406.18567  300.88885 1564.313  ],[ 308.6967  317.6283 1811.3678],[ 238.31805  290.55646 1753.4443 ],[ 223.68066  284.92603 1741.8596 ],[ 454.1568  673.8716 1451.7126],[ 376.57526  397.277   1732.404  ]
[ 408.02936  323.83063 1800.2158 ],[ 408.86877  380.22165 1753.1476 ],[ 410.0475   254.98526 1870.6364 ],[ 417.011   312.7876 1576.7814],[ 403.0997   308.39963 1557.7699 ],[ 309.6223   317.73843 1814.5282 ],[ 236.18695  298.51782 1785.0725 ],[ 221.2081   294.59735 1779.1814 ],[ 452.6786   674.09357 1463.2885 ],[ 377.05695  396.63147 1735.384  ]
[ 408.76376  324.08328 1799.7673 ],[ 409.50873  380.18607 1753.0743 ],[ 410.31458  254.6641  1870.6653 ],[ 420.54083  318.06558 1558.5037 ],[ 407.3023   315.00024 1535.5685 ],[ 308.35373  316.90323 1817.6672 ],[ 234.41943  301.69196 1797.9131 ],[ 219.43718  298.6095  1793.9623 ],[ 451.05103  674.0815  1469.9712 ],[ 377.43536  396.48376 1738.1102 ]
[ 408.81622  324.61566 1799.2406 ],[ 409.57306  380.5101  1752.7853 ],[ 410.3697   254.54106 1870.6877 ],[ 423.88443  323.11636 1545.4634 ],[ 411.32874  321.45056 1519.5109 ],[ 306.2196   314.80017 1825.3046 ],[ 232.36975  302.44122 1809.6199 ],[ 217.4459   299.94366 1806.4829 ],[ 449.02512  674.6522  1485.584  ],[ 377.338    396.44397 1739.9836 ]
[ 408.7777   325.28653 1798.6365 ],[ 409.5675  381.0364 1752.3492],[ 410.38348  254.51529 1870.6979 ],[ 426.13684  326.44684 1539.5305 ],[ 414.03217  325.51236 1512.1404 ],[ 306.10953  315.18085 1839.7751 ],[ 233.0466  304.1671 1831.6326],[ 218.356   301.9526 1830.004 ],[ 446.2174   674.14514 1479.1877 ],[ 377.4218   396.75305 1737.9    ]
[ 408.72464  325.99304 1798.0521 ],[ 409.5529   381.64087 1751.8593 ],[ 410.38425  254.56064 1870.7024 ],[ 427.63608  326.7797  1537.6702 ],[ 415.8626   325.88214 1509.5845 ],[ 306.05984  315.8705  1842.4315 ],[ 233.39973  304.12488 1834.2031 ],[ 218.7894  301.7631 1832.5575],[ 440.58514  672.7596  1471.229  ],[ 377.51923  397.02734 1735.5634 ]
[ 408.5173  326.6856 1800.3754],[ 409.5251   382.17615 1751.6597 ],[ 410.3426   254.68097 1871.3682 ],[ 423.68744  325.40042 1549.9308 ],[ 411.029   323.826  1524.8055],[ 306.32153  316.6238  1844.1917 ],[ 234.04178  304.55722 1839.4673 ],[ 219.54129  302.13644 1838.5225 ],[ 436.97617  671.79254 1468.5084 ],[ 377.4441   397.11243 1735.7225 ]
[ 408.19122  327.22955 1804.9949 ],[ 409.48016  382.54092 1751.7338 ],[ 410.26886  254.84727 1872.5302 ],[ 420.13342  324.96716 1561.7614 ],[ 406.7789   323.12793 1539.2395 ],[ 308.41757  319.1474  1852.451  ],[ 236.82468  305.62286 1846.7405 ],[ 222.45293  302.90793 1845.5984 ],[ 433.26392  670.7723  1468.0668 ],[ 377.34164  397.08173 1735.9025 ]
[ 407.94305  327.50705 1808.4783 ],[ 409.43665  382.75595 1751.806  ],[ 410.211    255.03908 1873.3619 ],[ 424.49835  323.71313 1550.1599 ],[ 411.91052  321.33948 1525.5796 ],[ 306.6317   317.69952 1858.6659 ],[ 235.18776  304.78717 1850.5896 ],[ 220.8241   302.19116 1848.9744 ],[ 434.7268   671.31757 1474.3268 ],[ 377.24503  396.95224 1735.8024 ]
[ 407.74976  327.5695  1811.2585 ],[ 409.39636  382.83203 1751.9347 ],[ 410.16446  255.19498 1874.0017 ],[ 426.1932  323.1519 1546.3387],[ 413.9162  320.5329 1521.097 ],[ 306.07623  317.1674  1864.4402 ],[ 234.78488  304.53998 1852.5762 ],[ 220.4169   301.99506 1850.2034 ],[ 436.66794  672.01074 1485.2456 ],[ 377.1333   396.64606 1735.6265 ]
[ 407.68222  327.41766 1811.6273 ],[ 409.36768  382.89636 1751.8885 ],[ 410.14728  255.30905 1874.0334 ],[ 422.7652   323.41318 1558.6514 ],[ 409.7646  320.5573 1536.0059],[ 304.3788   316.04898 1864.9036 ],[ 233.03586  303.98758 1852.426  ],[ 218.65176  301.5558  1849.9305 ],[ 439.90234  672.45874 1494.855  ],[ 376.96533  395.9696  1735.3485 ]
[ 407.63565  327.1867  1811.4729 ],[ 409.3363   382.94067 1751.8218 ],[ 410.13382  255.40718 1873.9282 ],[ 418.73456  323.86777 1569.2332 ],[ 405.0625  321.3106 1548.816 ],[ 304.82324  316.91373 1863.9755 ],[ 233.64795  304.11127 1852.3453 ],[ 219.30554  301.53146 1850.0193 ],[ 439.9276  671.4962 1488.0815],[ 376.72046  394.74268 1735.0099 ]
[ 407.603    326.94376 1811.1764 ],[ 409.3079   382.98523 1751.7444 ],[ 410.12302  255.52148 1873.783  ],[ 417.57156  321.76166 1572.7164 ],[ 403.7849  318.9763 1553.0194],[ 304.49606  316.8314  1863.7402 ],[ 233.37427  303.8789  1852.0858 ],[ 219.04236  301.2688  1849.7549 ],[ 440.78387  671.56195 1488.0664 ],[ 376.46484  393.03278 1734.4305 ]
